source_path,quality_class,split,output_path,confidence,selected_bbox,padded_bbox,status,message
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9540.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5061.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9750.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9188.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2887.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1055.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_4229.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7933.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_637.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_361.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_5978.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9780.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9234.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8668.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_94.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_335.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7636.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1225.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_811.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_717.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3735.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3569.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2060.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1257.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_127.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_6011.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7937.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_7510.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9643.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8948.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_22.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9619.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2639.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3626.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_3855.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_42.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_9644.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_1192.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_2284.jpeg,bad,test,,,,,no_detection,No inspected_object detection
C:\Python\Projects\PytorchTest\casting_512x512\def_front\cast_def_0_8529.jpeg,bad,test,,,,,no_detection,No inspected_object detection
